text,intent
berikan probabilitas churn untuk subscriber C-0015,ANALISIS_PELANGGAN
hi,GREETING
jabarkan pendapatan untuk user C-0007,ANALISIS_PELANGGAN
apakah tenure berkorelasi dengan berhenti berlangganan,FAKTOR_CHURN
berikan snapshot dashboard kuartal lalu,METRIK_OVERVIEW
basic yang paling aman dari off,SEGMEN_ANALISIS
pengguna akun strategis dengan pendapatan rendah siapa,VIP_RISK
hei,GREETING
perlihatkan revenue untuk pengguna C-0800,ANALISIS_PELANGGAN
langkah untuk konsumen yang ticket count-nya rendah,STRATEGI_RETENSI
daftarkan akun pelanggan utama yang mau mundur,VIP_RISK
buatkan surat follow up untuk member C-0200,DRAF_EMAIL
bagaimana perkembangan berhenti berlangganan tahun ini,TREN_CHURN
kolom apa yang dipakai teknologi untuk prediksi,MODEL_INFO
cek pembayaran terlambat untuk member C-0003,ANALISIS_PELANGGAN
perkembangan off plan enterprise gimana,TREN_CHURN
apa yang dipakai algoritma untuk prediksi unsubscribe,MODEL_INFO
kelompok pelanggan yang paling banyak tidak perpanjang,SEGMEN_ANALISIS
bagaimana bulanan secara keseluruhan bulan lalu,METRIK_OVERVIEW
strategi untuk klien yang probabilitas churn-nya rendah,STRATEGI_RETENSI
berikan pendapatan untuk nasabah C-0175,ANALISIS_PELANGGAN
tren tidak aktif lagi rate minggu ini,TREN_CHURN
tren churn rate tahun lalu,TREN_CHURN
hei apa bot,GREETING
cek probabilitas churn untuk konsumen C-0008,ANALISIS_PELANGGAN
ping,GREETING
akun top account mana yang mau cancel,VIP_RISK
chart off rate tahun lalu,TREN_CHURN
daftarkan user pelanggan utama yang mau berhenti berlangganan,VIP_RISK
apakah angka cancel kita membaik bulan ini,TREN_CHURN
kenapa nasabah plan professional banyak yang mundur,FAKTOR_CHURN
solusi mempertahankan akun plan enterprise,STRATEGI_RETENSI
apakah resign naik atau turun 30 hari terakhir,TREN_CHURN
sistem prediksi apa yang digunakan untuk prediksi tidak perpanjang,MODEL_INFO
kurva mundur rate tahun ini,TREN_CHURN
tips untuk pelanggan yang late payment-nya rendah,STRATEGI_RETENSI
perubahan cabut untuk kontrak kuartalan,TREN_CHURN
analisis jumlah tiket untuk subscriber C-0047,ANALISIS_PELANGGAN
uraikan jumlah dunning untuk pengguna C-0009,ANALISIS_PELANGGAN
bagaimana net promoter score dari customer C-0200,ANALISIS_PELANGGAN
subscriber revenue tertinggi mana yang mau off,VIP_RISK
list nasabah high value yang probabilitas cancel-nya tinggi,VIP_RISK
enterprise apa yang paling aman dari off,SEGMEN_ANALISIS
kolom skor risiko mana yang paling penting untuk prediksi cabut,FAKTOR_CHURN
program untuk nasabah yang hari sejak login-nya rendah,STRATEGI_RETENSI
bagaimana kerja machine learning prediksi cancel,MODEL_INFO
periksa dunning count untuk user C-0250,ANALISIS_PELANGGAN
performa sistem AI prediksi churn,MODEL_INFO
performa sistem cerdas prediksi tidak,MODEL_INFO
user enterprise dengan net promoter score rendah siapa,VIP_RISK
bisa cek konsumen pelanggan prioritas yang mau kabur,VIP_RISK
bagaimana perkembangan putus kontrak hari ini,TREN_CHURN
konsumen high value dengan net promoter score rendah siapa,VIP_RISK
buat pesan promosi khusus untuk konsumen enterprise,DRAF_EMAIL
berapa member yang tenure-nya buruk,JUMLAH_RISIKO_TINGGI
breakdown kontrak per paket kuartalan,SEGMEN_ANALISIS
solusi mempertahankan akun plan premium,STRATEGI_RETENSI
bagaimana skor kepuasan berbeda antar basic,SEGMEN_ANALISIS
bagaimana ticket count berbeda antar segmen,SEGMEN_ANALISIS
bagaimana sistem cerdas memprediksi,MODEL_INFO
analisis NPS untuk member C-0021,ANALISIS_PELANGGAN
tuliskankan teks penawaran buat user yang mau churn,DRAF_EMAIL
strategi untuk konsumen yang revenue-nya rendah,STRATEGI_RETENSI
yang lebih banyak berhenti antara enterprise,SEGMEN_ANALISIS
berapa total customer churn bulan ini,METRIK_OVERVIEW
tuliskan draf teks penawaran untuk member C-0950,DRAF_EMAIL
kenapa banyak user bulanan yang resign,FAKTOR_CHURN
lihat nilai kontrak untuk customer C-0950,ANALISIS_PELANGGAN
pelanggan pelanggan prioritas dengan feature adoption rendah siapa,VIP_RISK
pelanggan premium dengan jumlah tiket rendah siapa,VIP_RISK
list pengguna pelanggan prioritas yang probabilitas berhenti berlangganan-nya tinggi,VIP_RISK
start,GREETING
apa pola nasabah yang hengkang di plan enterprise,FAKTOR_CHURN
berapa banyak user kontrak monthly yang mau tidak aktif lagi,JUMLAH_RISIKO_TINGGI
please susun pesan diskon penawaran untuk customer,DRAF_EMAIL
ciri ciri member yang akan tidak lanjut itu apa,FAKTOR_CHURN
bagaimana tenure berbeda antar paket bulanan,SEGMEN_ANALISIS
apa hubungan churn probability dengan risiko unsubscribe,FAKTOR_CHURN
susun email follow up untuk nasabah C-0400,DRAF_EMAIL
kerjakan pesan follow up untuk user C-0001,DRAF_EMAIL
subscriber pelanggan besar dengan total tagihan rendah siapa,VIP_RISK
nasabah big client dengan skor kepuasan rendah siapa,VIP_RISK
berapa klien kontrak bulanan yang mau unsubscribe,JUMLAH_RISIKO_TINGGI
coba ketikkan draf pesan untuk akun C-0008,DRAF_EMAIL
berikan ticket count untuk konsumen C-0003,ANALISIS_PELANGGAN
bagaimana memenangkan kembali pelanggan yang hampir churn,STRATEGI_RETENSI
bagaimana pola cabut pekan ini,TREN_CHURN
susunkankan template draf pesan untuk subscriber dengan NPS rendah,DRAF_EMAIL
perbandingan mundur antar kelompok pelanggan,SEGMEN_ANALISIS
tes,GREETING
sistem prediksi apa yang digunakan untuk prediksi hengkang,MODEL_INFO
bagaimana probabilitas secara keseluruhan tahun ini,METRIK_OVERVIEW
hitungan nasabah kontrak tahunan yang mau tidak lanjut,JUMLAH_RISIKO_TINGGI
tindakan untuk customer yang feature adoption-nya rendah,STRATEGI_RETENSI
persentase berhenti berlangganan tiap kelompok customer,SEGMEN_ANALISIS
daftarkan pengguna pelanggan besar yang mau unsubscribe,VIP_RISK
apa yang membuat subscriber tidak aktif lagi,FAKTOR_CHURN
jumlah konsumen kontrak bulanan yang mau churn,JUMLAH_RISIKO_TINGGI
model prediksi untuk berhenti,MODEL_INFO
jumlah user kontrak bulanan yang mau keluar,JUMLAH_RISIKO_TINGGI
hi,GREETING
bisa tuliskan pesan promosi penawaran untuk konsumen,DRAF_EMAIL
paparkan pendapatan untuk pelanggan C-0600,ANALISIS_PELANGGAN
list subscriber enterprise yang probabilitas unsubscribe-nya tinggi,VIP_RISK
met sore,GREETING
tindakan untuk klien yang terakhir login-nya rendah,STRATEGI_RETENSI
sajikan total billed untuk pelanggan C-0004,ANALISIS_PELANGGAN
seberapa banyak subscriber kontrak triwulan yang mau tidak perpanjang,JUMLAH_RISIKO_TINGGI
berapa banyak user kontrak monthly yang mau keluar,JUMLAH_RISIKO_TINGGI
highlight dashboard hari terakhir,METRIK_OVERVIEW
pengguna pelanggan besar mana yang mau cancel,VIP_RISK
bagaimana churn probability berbeda antar premium,SEGMEN_ANALISIS
bagaimana memprediksi hengkang,MODEL_INFO
tips mempertahankan nasabah plan starter,STRATEGI_RETENSI
seberapa banyak konsumen plan professional yang berisiko tinggi,JUMLAH_RISIKO_TINGGI
bagaimana perubahan off hari ini,TREN_CHURN
start,GREETING
perbandingan churn segmen,SEGMEN_ANALISIS
kolom apa yang dipakai sistem cerdas untuk tidak lanjut,MODEL_INFO
metode supaya pelanggan tidak cancel,STRATEGI_RETENSI
kenapa klien plan professional banyak yang hengkang,FAKTOR_CHURN
berapa pelanggan kontrak tahunan yang mau berhenti,JUMLAH_RISIKO_TINGGI
coba sebutkan pemicu tidak lanjut tertinggi,FAKTOR_CHURN
apakah pelanggan C-0600 berisiko churn,ANALISIS_PELANGGAN
berapa total subscriber kontrak tahunan yang mau cabut,JUMLAH_RISIKO_TINGGI
apakah member C-0075 berisiko putus kontrak,ANALISIS_PELANGGAN
breakdown per paket kuartalan,SEGMEN_ANALISIS
aku bisa tanya apa,GREETING
sini bot,GREETING
berikan usage untuk subscriber C-0400,ANALISIS_PELANGGAN
list pengguna klien kakap yang probabilitas tidak lanjut-nya tinggi,VIP_RISK
bagaimana pendapatan secara keseluruhan hari ini,METRIK_OVERVIEW
mana yang lebih banyak tidak perpanjang antara basic,SEGMEN_ANALISIS
seberapa banyak member kontrak triwulan yang mau tidak perpanjang,JUMLAH_RISIKO_TINGGI
bagaimana keterlambatan bayar berbeda segmen,SEGMEN_ANALISIS
bagaimana NPS secara keseluruhan 90 hari terakhir,METRIK_OVERVIEW
fluktuasi tidak aktif lagi rate 30 hari terakhir,TREN_CHURN
siapa pelanggan revenue tertinggi yang berisiko cancel,VIP_RISK
sistem prediksi apa digunakan untuk prediksi cabut,MODEL_INFO
bagaimana tenure mempengaruhi berhenti berlangganan,FAKTOR_CHURN
halo bantuan,GREETING
nasabah top account dengan total billed rendah siapa,VIP_RISK
berikan laporan dashboard semester ini,METRIK_OVERVIEW
berikan revenue untuk konsumen C-0003,ANALISIS_PELANGGAN
pengguna pelanggan utama mana yang mau hengkang,VIP_RISK
seberapa banyak member kontrak tahunan yang mau cabut,JUMLAH_RISIKO_TINGGI
bagaimana revenue dari akun C-0450,ANALISIS_PELANGGAN
hai semuanya,GREETING
berapa total konsumen kontrak triwulan yang mau tidak aktif lagi,JUMLAH_RISIKO_TINGGI
kelompok pelanggan apa yang paling aman dari unsubscribe,SEGMEN_ANALISIS
bagaimana ticket count secara keseluruhan tahun lalu,METRIK_OVERVIEW
kolom apa yang dipakai sistem prediksi untuk prediksi cabut,MODEL_INFO
bagaimana pendapatan mempengaruhi cabut,FAKTOR_CHURN
kenapa banyak nasabah tahunan yang hengkang,FAKTOR_CHURN
statistik hengkang rate semester ini,TREN_CHURN
breakdown putus kontrak per kelompok pelanggan,SEGMEN_ANALISIS
rencana mempertahankan nasabah plan starter,STRATEGI_RETENSI
distribusi per plan,SEGMEN_ANALISIS
konsumen pelanggan prioritas dengan jumlah dunning rendah siapa,VIP_RISK
kasih tau hari sejak login untuk subscriber C-0030,ANALISIS_PELANGGAN
kenapa pelanggan plan basic banyak yang berhenti berlangganan,FAKTOR_CHURN
bagaimana machine memprediksi mundur,MODEL_INFO
list member top account yang probabilitas putus kontrak-nya tinggi,VIP_RISK
bisa tanya,GREETING
metode mempertahankan customer plan professional,STRATEGI_RETENSI
lihat historis pembatalan tahun lalu,TREN_CHURN
cek tingkat adopsi fitur untuk member C-1000,ANALISIS_PELANGGAN
kerjakan teks penawaran follow up untuk nasabah C-0006,DRAF_EMAIL
user pelanggan prioritas dengan NPS rendah siapa,VIP_RISK
kurva tidak perpanjang rate tahun ini,TREN_CHURN
berapa subscriber baru kuartal lalu,METRIK_OVERVIEW
berapa total subscriber churn pekan ini,METRIK_OVERVIEW
good evening,GREETING
pagi copilot,GREETING
kurva resign untuk kontrak semi-annual,TREN_CHURN
akun enterprise dengan usage rendah siapa,VIP_RISK
solusi untuk customer yang feature adoption-nya rendah,STRATEGI_RETENSI
jabarkan pemakaian bulanan untuk klien C-0021,ANALISIS_PELANGGAN
apa yang digunakan untuk prediksi resign,MODEL_INFO
mundur antar enterprise,SEGMEN_ANALISIS
analisis pendapatan untuk konsumen C-0450,ANALISIS_PELANGGAN
good afternoon,GREETING
lihat usage untuk akun C-0015,ANALISIS_PELANGGAN
kebijakan mempertahankan pelanggan plan premium,STRATEGI_RETENSI
tanda tanda klien mau off,FAKTOR_CHURN
total customer kontrak semi-annual yang mau berhenti,JUMLAH_RISIKO_TINGGI
list klien pelanggan prioritas yang probabilitas cancel-nya tinggi,VIP_RISK
mulai,GREETING
tanda apa saja yang menyebabkan mundur,FAKTOR_CHURN
bagaimana sistem cerdas memprediksi,MODEL_INFO
seberapa banyak klien kontrak tahunan yang mau cancel,JUMLAH_RISIKO_TINGGI
berapa banyak nasabah kontrak bulanan yang mau tidak lanjut,JUMLAH_RISIKO_TINGGI
breakdown per kontrak annual,SEGMEN_ANALISIS
berapa banyak member kontrak monthly yang mau keluar,JUMLAH_RISIKO_TINGGI
apa pola subscriber yang unsubscribe di plan basic,FAKTOR_CHURN
jelaskan random forest yang,MODEL_INFO
hello cs,GREETING
metrik utama tahun lalu,METRIK_OVERVIEW
bagaimana pendapatan berbeda antar,SEGMEN_ANALISIS
perbandingan mundur antar kategori,SEGMEN_ANALISIS
performa model prediksi prediksi,MODEL_INFO
tes,GREETING
met malam,GREETING
performa deep learning unsubscribe,MODEL_INFO
paparkan tingkat adopsi fitur untuk subscriber C-0900,ANALISIS_PELANGGAN
apakah pelanggan C-0500 berisiko putus kontrak,ANALISIS_PELANGGAN
composekan draf pesan untuk klien C-0200,DRAF_EMAIL
kurva unsubscribe plan basic gimana,TREN_CHURN
berikan rekap eksekutif,METRIK_OVERVIEW
pagi copilot,GREETING
pagi,GREETING
malam,GREETING
bisa cek nasabah klien kakap yang mau kabur,VIP_RISK
daftarkan nasabah akun strategis yang mau unsubscribe,VIP_RISK
paparkan utama pekan ini,METRIK_OVERVIEW
sistem AI untuk cabut,MODEL_INFO
bisa tanya,GREETING
bagaimana pembayaran terlambat berbeda paket bulanan,SEGMEN_ANALISIS
bagaimana feature adoption mempengaruhi tidak aktif lagi,FAKTOR_CHURN
ketik email penawaran diskon untuk customer plan premium,DRAF_EMAIL
persentase berhenti tiap kelompok subscriber,SEGMEN_ANALISIS
klien akun strategis mana yang mau hengkang,VIP_RISK
cek jumlah tiket untuk nasabah C-0900,ANALISIS_PELANGGAN
hitung user yang mau cabut,JUMLAH_RISIKO_TINGGI
uraikan pemakaian bulanan untuk akun C-0099,ANALISIS_PELANGGAN
please analisis profil klien C-0010,ANALISIS_PELANGGAN
siapa member VIP yang berisiko resign,VIP_RISK
berapa jumlah member kontrak annual yang mau mundur,JUMLAH_RISIKO_TINGGI
bagaimana feature adoption secara 90 hari terakhir,METRIK_OVERVIEW
hitung pelanggan kontrak bulanan yang mau putus kontrak,JUMLAH_RISIKO_TINGGI
mana lebih banyak tidak lanjut antara paket bulanan,SEGMEN_ANALISIS
strategi untuk member yang jumlah tiket-nya rendah,STRATEGI_RETENSI
tren resign rate tahun ini,TREN_CHURN
yo,GREETING
bagaimana skor risiko dari customer C-0009,ANALISIS_PELANGGAN
lihat jumlah dunning untuk customer C-0900,ANALISIS_PELANGGAN
bagaimana model menghitung probabilitas tidak,MODEL_INFO
user VIP dengan keterlambatan bayar rendah siapa,VIP_RISK
siapa subscriber high value yang berisiko cabut,VIP_RISK
compare cancel rate plan vs plan lain,SEGMEN_ANALISIS
kolom apa yang dipakai neural network untuk prediksi tidak perpanjang,MODEL_INFO
machine learning apa yang digunakan untuk prediksi mundur,MODEL_INFO
perbandingan tidak lagi antar paket tahunan,SEGMEN_ANALISIS
bagaimana total billed secara keseluruhan tahun lalu,METRIK_OVERVIEW
persentase resign tiap kelompok member,SEGMEN_ANALISIS
nasabah premium dengan tenure rendah siapa,VIP_RISK
hai semuanya,GREETING
bagaimana pergerakan berhenti semester ini,TREN_CHURN
coba cek member akun strategis yang mau kabur,VIP_RISK
penyebab mana yang paling mempengaruhi tidak perpanjang,FAKTOR_CHURN
halo teman,GREETING
halo ada,GREETING
bagaimana menghitung probabilitas cancel,MODEL_INFO
hai semuanya,GREETING
bagaimana forest memprediksi unsubscribe,MODEL_INFO
bagaimana chart hengkang pekan ini,TREN_CHURN
kolom apa yang dipakai model ML untuk prediksi tidak,MODEL_INFO
berikan revenue untuk subscriber C-0150,ANALISIS_PELANGGAN
highlight tidak perpanjang,METRIK_OVERVIEW
akurasi deep learning prediksi berapa,MODEL_INFO
dinamika churn rate pekan ini,TREN_CHURN
buka jumlah dunning untuk user C-0750,ANALISIS_PELANGGAN
teknologi apa dipakai untuk prediksi unsubscribe,MODEL_INFO
teknik sistem cerdas untuk mundur,MODEL_INFO
hai bot,GREETING
perkembangan tidak aktif lagi plan basic gimana,TREN_CHURN
cara untuk klien yang revenue-nya rendah,STRATEGI_RETENSI
menu saja yang tersedia,GREETING
total pelanggan yang probabilitas keluar-nya di atas 70 persen,JUMLAH_RISIKO_TINGGI
berapa jumlah akun yang probabilitas churn-nya di atas 70 persen,JUMLAH_RISIKO_TINGGI
coba ketikkan pesan promosi untuk user C-0030,DRAF_EMAIL
kuartalan mana yang paling banyak putus kontrak,SEGMEN_ANALISIS
bagaimana late payment keseluruhan semester ini,METRIK_OVERVIEW
strategi untuk subscriber yang pembayaran terlambat-nya rendah,STRATEGI_RETENSI
bagaimana pola putus kontrak pekan ini,TREN_CHURN
berapa total nasabah kontrak tahunan yang mau resign,JUMLAH_RISIKO_TINGGI
tampilkan risk score untuk nasabah C-0650,ANALISIS_PELANGGAN
bagaimana grafik churn 30 hari terakhir,TREN_CHURN
buka tingkat adopsi fitur untuk klien C-0010,ANALISIS_PELANGGAN
kolom apa yang dipakai sistem prediksi untuk prediksi tidak lanjut,MODEL_INFO
hitung konsumen kontrak bulanan yang mau unsubscribe,JUMLAH_RISIKO_TINGGI
selamat pagi,GREETING
bagaimana NPS secara keseluruhan minggu ini,METRIK_OVERVIEW
tindakan mempertahankan konsumen plan professional,STRATEGI_RETENSI
siapa akun enterprise yang berisiko hengkang,VIP_RISK
pergerakan berhenti berlangganan rate tahun ini,TREN_CHURN
compose pesan untuk konsumen high value yang mau cabut,DRAF_EMAIL
berapa user baru kuartal lalu,METRIK_OVERVIEW
teknologi apa digunakan untuk prediksi berhenti berlangganan,MODEL_INFO
bagaimana historis tidak perpanjang bulan ini,TREN_CHURN
solusi untuk pengguna yang late payment-nya rendah,STRATEGI_RETENSI
sajikan pembayaran terlambat untuk subscriber C-0250,ANALISIS_PELANGGAN
deep learning untuk berhenti,MODEL_INFO
breakdown tidak aktif lagi per paket kuartalan,SEGMEN_ANALISIS
apa pola pengguna yang tidak lanjut di plan starter,FAKTOR_CHURN
daftarkan member top account yang mau hengkang,VIP_RISK
perbandingan cabut antar tahunan,SEGMEN_ANALISIS
pengguna klien kakap dengan skor risiko rendah siapa,VIP_RISK
tips untuk member yang pendapatan-nya rendah,STRATEGI_RETENSI
berapa banyak klien kontrak bulanan yang mau berhenti,JUMLAH_RISIKO_TINGGI
bagaimana cara kerja model prediksi tidak perpanjang,MODEL_INFO
berapa klien plan basic yang berisiko tinggi,JUMLAH_RISIKO_TINGGI
apa pola customer yang mundur di plan premium,FAKTOR_CHURN
kenapa pengguna plan professional banyak yang churn,FAKTOR_CHURN
nasabah VIP mana yang mau churn,VIP_RISK
tuliskan teks penawaran follow up untuk member C-0600,DRAF_EMAIL
mau tanya,GREETING
total subscriber kontrak triwulan yang mau tidak aktif lagi,JUMLAH_RISIKO_TINGGI
analisis berhenti berdasarkan tier,SEGMEN_ANALISIS
mau nanya,GREETING
minta sebutkan pemicu off tertinggi,FAKTOR_CHURN
compose email untuk pelanggan big client yang mau cancel,DRAF_EMAIL
kenapa banyak pengguna annual yang churn,FAKTOR_CHURN
pola cabut rate 90 hari terakhir,TREN_CHURN
buka total tagihan untuk nasabah C-0047,ANALISIS_PELANGGAN
perbandingan tidak lanjut antar,SEGMEN_ANALISIS
breakdown putus per segmen,SEGMEN_ANALISIS
chart off rate kuartal ini,TREN_CHURN
compose pesan diskon untuk pelanggan klien kakap yang mau berhenti berlangganan,DRAF_EMAIL
langkah untuk pengguna yang skor risiko-nya rendah,STRATEGI_RETENSI
siapa pengguna big client yang berisiko resign,VIP_RISK
bagaimana skor kepuasan berbeda antar kontrak,SEGMEN_ANALISIS
perubahan cancel rate kuartal lalu,TREN_CHURN
coba ketikkan draf pesan untuk pengguna C-0750,DRAF_EMAIL
pelanggan big client dengan days since login rendah siapa,VIP_RISK
daftarkan akun VIP yang mau berhenti,VIP_RISK
kelompok nasabah mana yang paling tidak perpanjang,SEGMEN_ANALISIS
apakah ada kenaikan off 60 hari terakhir,TREN_CHURN
tuliskan pesan khusus untuk pelanggan high value,DRAF_EMAIL
teknik random forest untuk churn,MODEL_INFO
berapa total user churn kuartal,METRIK_OVERVIEW
performa model tidak aktif lagi,MODEL_INFO
howdy,GREETING
hai pagi,GREETING
berapa jumlah user kontrak tahunan yang mau cancel,JUMLAH_RISIKO_TINGGI
bagaimana historis mundur minggu lalu,TREN_CHURN
pendekatan untuk user yang lama berlangganan-nya rendah,STRATEGI_RETENSI
bagaimana terlambat secara keseluruhan 60 hari terakhir,METRIK_OVERVIEW
rencana mempertahankan klien plan basic,STRATEGI_RETENSI
bagaimana skor risiko secara keseluruhan semester ini,METRIK_OVERVIEW
berapa total konsumen churn kuartal lalu,METRIK_OVERVIEW
kasih tau rencana biar cancel turun,STRATEGI_RETENSI
statistik hengkang untuk kontrak triwulan,TREN_CHURN
kebijakan untuk pelanggan yang feature adoption-nya rendah,STRATEGI_RETENSI
jumlah customer kontrak bulanan yang mau putus kontrak,JUMLAH_RISIKO_TINGGI
bagaimana statistik cancel 30 hari terakhir,TREN_CHURN
berapa total nasabah bulan lalu,METRIK_OVERVIEW
bagaimana banyak tiket support dari subscriber C-0175,ANALISIS_PELANGGAN
